Listening to port 4567
Connected!!!
-40.6201,108.73,-32.1617,113.361

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

-94.5897,63.9053,-93.05,65.341
-95.2459,63.2738,-93.05,65.341
-95.8988,62.6423,-93.05,65.341
-96.5561,62.0046,-93.05,65.341
-97.0233,61.5499,-93.05,65.341
-97.7741,60.8166,-93.05,65.341
-98.4332,60.1701,-93.05,65.341
-99.0897,59.5235,-93.05,65.341
-99.75,58.8705,-93.05,65.341
-100.314,58.3101,-93.05,65.341
-100.972,57.6547,-93.05,65.341
-101.633,56.9928,-93.05,65.341
-102.291,56.3314,-93.05,65.341
-102.953,55.6634,-93.05,65.341
-103.422,55.1869,-93.05,65.341
-104.084,54.5135,-93.05,65.341
-104.742,53.84,-93.05,65.341
-105.403,53.16,-93.05,65.341
-106.061,52.4804,-93.05,65.341
-106.722,51.7942,-93.05,65.341
-107.476,51.0081,-93.05,65.341
-108.041,50.4155,-107.772,50.5794
-108.698,49.7234,-107.772,50.5794
-109.354,49.0213,-107.772,50.5794
-110.002,48.3148,-107.772,50.5794
-110.65,47.6003,-107.772,50.5794
-111.206,46.9881,-107.772,50.5794
-111.853,46.2739,-107.772,50.5794
-112.41,45.6586,-107.772,50.5794
-113.152,44.8354,-107.772,50.5794
-113.803,44.1113,-107.772,50.5794
-114.453,43.3885,-107.772,50.5794
-115.01,42.7658,-107.772,50.5794
-115.663,42.0356,-107.772,50.5794
-116.312,41.3062,-107.772,50.5794
-116.964,40.5708,-107.772,50.5794
-117.613,39.8367,-107.772,50.5794
-118.17,39.2037,-107.772,50.5794
-118.821,38.461,-107.772,50.5794
-119.468,37.7193,-107.772,50.5794
-120.118,36.9714,-107.772,50.5794
-120.673,36.3294,-107.772,50.5794
-121.318,35.5801,-107.772,50.5794
-121.872,34.934,-107.772,50.5794
-122.519,34.1759,-107.772,50.5794
-123.162,33.4187,-107.772,50.5794
-123.807,32.6552,-123.392,33.371
-124.448,31.8924,-123.392,33.371
-125.089,31.1224,-123.392,33.371
-125.817,30.2388,-123.392,33.371
-126.448,29.4625,-123.392,33.371
-127.08,28.6785,-123.392,33.371
-127.706,27.8945,-123.392,33.371
-128.243,27.2185,-123.392,33.371
-128.869,26.4254,-123.392,33.371
-129.49,25.6331,-123.392,33.371
-130.024,24.9505,-123.392,33.371
-130.647,24.1503,-123.392,33.371
-131.179,23.464,-123.392,33.371
-131.797,22.6632,-123.392,33.371
-132.328,21.9735,-123.392,33.371
-132.947,21.165,-123.392,33.371
-133.563,20.3579,-123.392,33.371
-134.268,19.4308,-123.392,33.371
-134.795,18.7335,-123.392,33.371
-135.41,17.916,-134.97,18.404
-136.022,17.0998,-134.97,18.404
-136.546,16.3971,-134.97,18.404
-137.159,15.5736,-134.97,18.404
-137.682,14.8679,-134.97,18.404
-138.291,14.0444,-134.97,18.404
-138.812,13.3353,-134.97,18.404
-139.421,12.5039,-134.97,18.404
-140.025,11.6738,-134.97,18.404
-140.543,10.9587,-134.97,18.404
-141.146,10.12,-134.97,18.404
-141.66,9.40057,-134.97,18.404
-142.257,8.56052,-134.97,18.404
-142.854,7.71397,-134.97,18.404
-143.363,6.98765,-134.97,18.404
-143.952,6.13942,-134.97,18.404
-144.457,5.40842,-134.97,18.404
-144.959,4.67522,-134.97,18.404
-145.544,3.81509,-145.117,4.33938
-146.041,3.07702,-145.117,4.33938
-146.617,2.21449,-145.117,4.33938
-147.109,1.47056,-145.117,4.33938
-147.68,0.59769,-145.117,4.33938
-148.166,-0.15117,-145.117,4.33938
-148.73,-1.02547,-145.117,4.33938
-149.212,-1.77871,-145.117,4.33938
-149.772,-2.66212,-145.117,4.33938
-150.249,-3.42005,-145.117,4.33938
-150.801,-4.30505,-145.117,4.33938
-151.353,-5.19676,-145.117,4.33938
-151.821,-5.96185,-145.117,4.33938
-152.364,-6.85543,-145.117,4.33938
-152.905,-7.75596,-145.117,4.33938
-153.365,-8.52868,-145.117,4.33938
-153.896,-9.43119,-145.117,4.33938
-154.426,-10.3407,-145.117,4.33938
-154.876,-11.1212,-145.117,4.33938
-155.396,-12.0328,-145.117,4.33938
-155.839,-12.8184,-145.117,4.33938
-156.353,-13.7398,-145.117,4.33938
-156.789,-14.5306,-145.117,4.33938
-157.292,-15.4541,-145.117,4.33938
-157.794,-16.3846,-145.117,4.33938
-158.219,-17.1831,-145.117,4.33938
-158.709,-18.1157,-158.342,-17.429
-159.126,-18.9193,-158.342,-17.429
-159.533,-19.7286,-158.342,-17.429
-159.992,-20.6834,-158.342,-17.429
-160.376,-21.5046,-158.342,-17.429
-160.759,-22.3267,-158.342,-17.429
-161.269,-23.4238,-158.342,-17.429
-161.712,-24.3837,-158.342,-17.429
-162.216,-25.4855,-158.342,-17.429
-162.655,-26.4531,-158.342,-17.429
-163.092,-27.4178,-158.342,-17.429
-163.528,-28.3882,-158.342,-17.429
-163.959,-29.3566,-158.342,-17.429
-164.388,-30.3312,-164.316,-30.1806
-164.753,-31.1665,-164.316,-30.1806
-165.106,-32.0065,-164.316,-30.1806
-165.5,-32.992,-164.316,-30.1806
-165.885,-33.9865,-164.316,-30.1806
-166.321,-35.1224,-164.316,-30.1806
-166.701,-36.115,-164.316,-30.1806
-167.134,-37.2532,-164.316,-30.1806
-167.457,-38.1082,-164.316,-30.1806
-167.832,-39.1087,-164.316,-30.1806
-168.205,-40.1063,-164.316,-30.1806
-168.523,-40.9642,-164.316,-30.1806
-168.943,-42.1101,-164.316,-30.1806
-169.307,-43.1167,-169.337,-42.8406
-169.666,-44.1211,-169.337,-42.8406
-170.012,-45.135,-169.337,-42.8406
-170.336,-46.1514,-169.337,-42.8406
-170.693,-47.3203,-169.337,-42.8406
-171.005,-48.3463,-169.337,-42.8406
-171.316,-49.3682,-169.337,-42.8406
-171.626,-50.3953,-169.337,-42.8406
-171.932,-51.4198,-169.337,-42.8406
-172.234,-52.4503,-169.337,-42.8406
-172.53,-53.4781,-169.337,-42.8406
-172.823,-54.512,-169.337,-42.8406
-173.11,-55.5435,-169.337,-42.8406
-173.391,-56.5814,-169.337,-42.8406
-173.664,-57.6172,-169.337,-42.8406
-173.932,-58.6594,-169.337,-42.8406
-174.191,-59.6996,-169.337,-42.8406
-174.444,-60.7463,-169.337,-42.8406
-174.687,-61.7911,-169.337,-42.8406
-174.922,-62.8425,-169.337,-42.8406
-175.147,-63.892,-169.337,-42.8406
-175.364,-64.9481,-169.337,-42.8406
-175.541,-65.8533,-169.337,-42.8406
-175.738,-66.9094,-175.492,-66.529
-175.924,-67.9721,-175.492,-66.529
-176.087,-69.0341,-175.492,-66.529
-176.221,-70.1044,-175.492,-66.529
-176.323,-71.0216,-175.492,-66.529
-176.442,-72.0899,-175.492,-66.529
-176.561,-73.1629,-175.492,-66.529
-176.658,-74.0816,-175.492,-66.529
-176.762,-75.1522,-175.492,-66.529
-176.859,-76.2282,-175.492,-66.529
-176.949,-77.3007,-176.962,-76.8506
-177.04,-78.5302,-176.962,-76.8506
-177.094,-79.6096,-176.962,-76.8506
-177.118,-80.6854,-176.962,-76.8506
-177.123,-81.6099,-176.962,-76.8506
-177.125,-82.6911,-176.962,-76.8506
-177.121,-83.9245,-176.962,-76.8506
-177.107,-85.0018,-176.962,-76.8506
-177.081,-86.0835,-176.962,-76.8506
-177.05,-87.0088,-176.962,-76.8506
-176.998,-88.2423,-176.962,-76.8506
-176.939,-89.3191,-176.962,-76.8506
-176.879,-90.2435,-176.962,-76.8506
-176.794,-91.3234,-176.886,-90.6406
-176.695,-92.3979,-176.886,-90.6406
-176.559,-93.4718,-176.886,-90.6406
-176.352,-94.688,-176.886,-90.6406
-176.147,-95.746,-176.886,-90.6406
-175.973,-96.6552,-176.886,-90.6406
-175.803,-97.5652,-176.886,-90.6406
-175.567,-98.777,-176.886,-90.6406
-175.38,-99.684,-176.886,-90.6406
-175.119,-100.891,-175.082,-100.321
-174.881,-101.948,-175.082,-100.321
-174.658,-102.847,-175.082,-100.321
-174.37,-103.886,-175.082,-100.321
-174.018,-105.07,-175.082,-100.321
-173.749,-105.956,-175.082,-100.321
-173.429,-106.992,-175.082,-100.321
-173.101,-108.02,-175.082,-100.321
-172.758,-109.048,-175.082,-100.321
-172.454,-109.924,-175.082,-100.321
-172.087,-110.94,-175.082,-100.321
-171.703,-111.954,-175.082,-100.321
-171.362,-112.816,-175.082,-100.321
-170.947,-113.814,-175.082,-100.321
-170.513,-114.808,-175.082,-100.321
-170.126,-115.652,-170.362,-115.129
-169.659,-116.627,-170.362,-115.129
-169.168,-117.595,-170.362,-115.129
-168.655,-118.547,-170.362,-115.129
-168.12,-119.491,-170.362,-115.129
-167.568,-120.421,-170.362,-115.129
-166.998,-121.346,-170.362,-115.129
-166.413,-122.256,-170.362,-115.129
-165.81,-123.16,-170.362,-115.129
-165.28,-123.924,-170.362,-115.129
-164.649,-124.803,-164.422,-124.521
-164.095,-125.55,-164.422,-124.521
-163.435,-126.415,-164.422,-124.521
-162.768,-127.268,-164.422,-124.521
-162.086,-128.116,-164.422,-124.521
-161.491,-128.832,-164.422,-124.521
-160.785,-129.653,-164.422,-124.521
-160.06,-130.465,-164.422,-124.521
-159.324,-131.261,-164.422,-124.521
-158.57,-132.045,-158.942,-131.399
-157.803,-132.812,-158.942,-131.399
-157.017,-133.565,-158.942,-131.399
-156.33,-134.194,-158.942,-131.399
-155.516,-134.911,-158.942,-131.399
-154.687,-135.618,-158.942,-131.399
-153.85,-136.307,-158.942,-131.399
-152.997,-136.986,-158.942,-131.399
-152.138,-137.649,-158.942,-131.399
-151.265,-138.302,-158.942,-131.399
-150.387,-138.94,-158.942,-131.399
-149.496,-139.569,-158.942,-131.399
-148.6,-140.182,-158.942,-131.399
-147.823,-140.7,-158.942,-131.399
-146.908,-141.293,-158.942,-131.399
-145.989,-141.871,-146.632,-141.329
-145.058,-142.44,-146.632,-141.329
-144.122,-142.993,-146.632,-141.329
-143.311,-143.455,-146.632,-141.329
-142.355,-143.982,-146.632,-141.329
-141.397,-144.494,-146.632,-141.329
-140.428,-144.998,-146.632,-141.329
-139.458,-145.488,-146.632,-141.329
-138.339,-146.036,-146.632,-141.329
-137.214,-146.571,-146.632,-141.329
-136.366,-146.962,-146.632,-141.329
-135.369,-147.41,-146.632,-141.329
-134.373,-147.846,-134.677,-147.489
-133.226,-148.334,-134.677,-147.489
-132.362,-148.691,-134.677,-147.489
-131.348,-149.098,-134.677,-147.489
-130.334,-149.494,-134.677,-147.489
-129.312,-149.881,-134.677,-147.489
-128.29,-150.258,-134.677,-147.489
-127.261,-150.627,-134.677,-147.489
-126.232,-150.984,-126.496,-150.849
-125.346,-151.283,-126.496,-150.849
-124.305,-151.619,-126.496,-150.849
-123.111,-151.979,-126.496,-150.849
-122.212,-152.236,-126.496,-150.849
-121.31,-152.487,-126.496,-150.849
-120.259,-152.773,-126.496,-150.849
-119.201,-153.052,-126.496,-150.849
-118.294,-153.283,-126.496,-150.849
-117.237,-153.547,-126.496,-150.849
-116.174,-153.806,-126.496,-150.849
-115.263,-154.022,-126.496,-150.849
-114.046,-154.303,-126.496,-150.849
-113.133,-154.508,-126.496,-150.849
-112.219,-154.709,-126.496,-150.849
-110.997,-154.971,-126.496,-150.849
-109.93,-155.192,-126.496,-150.849
-108.856,-155.408,-126.496,-150.849
-107.786,-155.617,-108.562,-155.499
-106.71,-155.821,-108.562,-155.499
-105.637,-156.019,-108.562,-155.499
-104.559,-156.212,-108.562,-155.499
-103.484,-156.397,-108.562,-155.499
-102.403,-156.573,-108.562,-155.499
-101.324,-156.741,-108.562,-155.499
-100.241,-156.902,-108.562,-155.499
-99.1604,-157.056,-108.562,-155.499
-98.0748,-157.205,-108.562,-155.499
-97.1454,-157.327,-108.562,-155.499
-96.0626,-157.465,-108.562,-155.499
-94.9748,-157.599,-95.2065,-157.609
-93.8906,-157.727,-95.2065,-157.609
-92.9596,-157.839,-95.2065,-157.609
-91.872,-157.975,-95.2065,-157.609
-90.9416,-158.091,-95.2065,-157.609
-89.8575,-158.221,-95.2065,-157.609
-88.7682,-158.344,-95.2065,-157.609
-87.8359,-158.445,-95.2065,-157.609
-86.7497,-158.557,-95.2065,-157.609
-85.6583,-158.662,-95.2065,-157.609
-84.5706,-158.76,-95.2065,-157.609
-83.478,-158.852,-95.2065,-157.609
-82.3891,-158.938,-95.2065,-157.609
-81.1415,-159.029,-95.2065,-157.609
-80.0473,-159.102,-95.2065,-157.609
-78.9569,-159.17,-95.2065,-157.609
-77.8619,-159.233,-95.2065,-157.609
-76.7708,-159.292,-95.2065,-157.609
-75.6751,-159.345,-95.2065,-157.609
-74.5835,-159.393,-95.2065,-157.609
-73.4872,-159.437,-73.8617,-159.129
-72.395,-159.476,-73.8617,-159.129
-71.1441,-159.506,-73.8617,-159.129
-70.047,-159.518,-73.8617,-159.129
-68.9543,-159.526,-73.8617,-159.129
-67.8572,-159.537,-73.8617,-159.129
-66.9187,-159.549,-73.8617,-159.129
-65.9801,-159.561,-73.8617,-159.129
-64.8872,-159.572,-73.8617,-159.129
-63.9486,-159.582,-73.8617,-159.129
-62.8512,-159.591,-73.8617,-159.129
-61.7582,-159.597,-73.8617,-159.129
-60.6607,-159.6,-73.8617,-159.129
-59.7218,-159.599,-73.8617,-159.129
-58.6286,-159.594,-73.8617,-159.129
-57.531,-159.584,-73.8617,-159.129
-56.4377,-159.571,-73.8617,-159.129
-55.3401,-159.553,-73.8617,-159.129
-54.4012,-159.534,-73.8617,-159.129
-53.3081,-159.507,-73.8617,-159.129
-52.2106,-159.477,-73.8617,-159.129
-51.1175,-159.443,-73.8617,-159.129
-50.0202,-159.404,-73.8617,-159.129
-48.9274,-159.362,-73.8617,-159.129
-47.8303,-159.316,-73.8617,-159.129
-46.7376,-159.266,-73.8617,-159.129
-45.6408,-159.212,-73.8617,-159.129
-44.5484,-159.155,-73.8617,-159.129
-43.4518,-159.094,-73.8617,-159.129
-42.5153,-159.039,-73.8617,-159.129
-41.4219,-158.971,-42.3817,-159.099
-40.3271,-158.9,-42.3817,-159.099
-39.2353,-158.82,-42.3817,-159.099
-38.1435,-158.727,-42.3817,-159.099
-37.0527,-158.625,-42.3817,-159.099
-36.1178,-158.535,-42.3817,-159.099
-35.0274,-158.428,-42.3817,-159.099
-34.0934,-158.334,-42.3817,-159.099
-33.004,-158.221,-42.3817,-159.099
-31.915,-158.107,-42.3817,-159.099
-30.8262,-157.992,-42.3817,-159.099
-29.8929,-157.893,-42.3817,-159.099
-28.8044,-157.777,-42.3817,-159.099
-27.7159,-157.66,-42.3817,-159.099
-26.7831,-157.56,-42.3817,-159.099
-25.695,-157.441,-42.3817,-159.099
-24.607,-157.323,-42.3817,-159.099
-23.6746,-157.221,-24.5017,-157.469
-22.587,-157.1,-24.5017,-157.469
-21.5001,-156.975,-24.5017,-157.469
-20.4146,-156.839,-24.5017,-157.469
-19.3301,-156.695,-24.5017,-157.469
-18.2459,-156.549,-24.5017,-157.469
-17.3168,-156.424,-24.5017,-157.469
-16.2329,-156.278,-24.5017,-157.469
-15.1492,-156.13,-24.5017,-157.469
-14.0654,-155.983,-24.5017,-157.469
-13.1364,-155.859,-24.5017,-157.469
-12.0523,-155.715,-24.5017,-157.469
-10.9681,-155.573,-24.5017,-157.469
-9.88388,-155.431,-24.5017,-157.469
-8.79954,-155.291,-24.5017,-157.469
-7.71515,-155.152,-24.5017,-157.469
-6.78557,-155.034,-24.5017,-157.469
-5.70099,-154.896,-24.5017,-157.469
-4.61642,-154.76,-24.5017,-157.469
-3.37679,-154.605,-24.5017,-157.469
-2.44698,-154.49,-24.5017,-157.469
-1.36218,-154.356,-24.5017,-157.469
-0.277409,-154.223,-24.5017,-157.469
0.80748,-154.091,-24.5017,-157.469
1.89243,-153.96,-24.5017,-157.469
2.97743,-153.83,2.90826,-153.909
4.0624,-153.7,2.90826,-153.909
5.14675,-153.565,2.90826,-153.909
6.22998,-153.423,2.90826,-153.909
7.31244,-153.275,2.90826,-153.909
8.39475,-153.127,2.90826,-153.909
9.63178,-152.958,2.90826,-153.909
10.7142,-152.811,2.90826,-153.909
11.7967,-152.665,2.90826,-153.909
12.8793,-152.52,2.90826,-153.909
13.9622,-152.378,2.90826,-153.909
15.0455,-152.238,2.90826,-153.909
16.1288,-152.099,2.90826,-153.909
17.0575,-151.981,2.90826,-153.909
18.1411,-151.846,2.90826,-153.909
19.07,-151.731,2.90826,-153.909
20.1539,-151.597,2.90826,-153.909
21.238,-151.467,2.90826,-153.909
22.3222,-151.337,22.1083,-151.629
23.4064,-151.207,22.1083,-151.629
24.3355,-151.095,22.1083,-151.629
25.4185,-150.957,22.1083,-151.629
26.6554,-150.792,22.1083,-151.629
27.737,-150.645,22.1083,-151.629
28.8184,-150.495,22.1083,-151.629
29.8997,-150.345,22.1083,-151.629
30.9811,-150.196,22.1083,-151.629
32.0626,-150.048,22.1083,-151.629
33.1442,-149.901,22.1083,-151.629
34.226,-149.755,22.1083,-151.629
35.1534,-149.632,22.1083,-151.629
36.081,-149.51,22.1083,-151.629
37.318,-149.349,22.1083,-151.629
38.4006,-149.21,22.1083,-151.629
39.3286,-149.092,22.1083,-151.629
40.566,-148.935,22.1083,-151.629
41.494,-148.818,22.1083,-151.629
42.5768,-148.681,22.1083,-151.629
43.6596,-148.545,22.1083,-151.629
44.5878,-148.429,22.1083,-151.629
45.516,-148.314,22.1083,-151.629
46.5989,-148.179,22.1083,-151.629
47.6817,-148.044,47.2083,-148.129
48.6098,-147.929,47.2083,-148.129
49.6854,-147.76,47.2083,-148.129
50.7505,-147.541,47.2083,-148.129
51.8119,-147.307,47.2083,-148.129
52.8765,-147.094,47.2083,-148.129
53.9447,-146.902,47.2083,-148.129
55.0144,-146.72,47.2083,-148.129
56.0847,-146.539,47.2083,-148.129
57.1557,-146.363,47.2083,-148.129
58.228,-146.193,47.2083,-148.129
59.3011,-146.03,47.2083,-148.129
60.3748,-145.869,47.2083,-148.129
61.2953,-145.732,47.2083,-148.129
62.3696,-145.574,47.2083,-148.129
63.4443,-145.419,47.2083,-148.129
64.5193,-145.266,47.2083,-148.129
65.5939,-145.112,47.2083,-148.129
66.5119,-144.979,47.2083,-148.129
67.741,-144.803,47.2083,-148.129
68.8189,-144.651,47.2083,-148.129
69.8935,-144.5,47.2083,-148.129
71.1222,-144.324,47.2083,-148.129
72.044,-144.189,47.2083,-148.129
73.1188,-144.028,47.2083,-148.129
74.1932,-143.865,47.2083,-148.129
75.1136,-143.723,75.0636,-143.929
76.1869,-143.551,75.0636,-143.929
77.2458,-143.329,75.0636,-143.929
78.2829,-143.032,75.0636,-143.929
79.4592,-142.664,75.0636,-143.929
80.4937,-142.365,75.0636,-143.929
81.5354,-142.098,75.0636,-143.929
82.5808,-141.844,75.0636,-143.929
83.6267,-141.591,75.0636,-143.929
84.6732,-141.339,75.0636,-143.929
85.7214,-141.093,75.0636,-143.929
86.6211,-140.886,75.0636,-143.929
87.671,-140.644,75.0636,-143.929
88.721,-140.401,75.0636,-143.929
89.621,-140.193,75.0636,-143.929
90.6711,-139.948,75.0636,-143.929
91.7207,-139.7,91.1935,-139.979
92.7695,-139.448,91.1935,-139.979
93.7947,-139.134,91.1935,-139.979
94.7839,-138.737,91.1935,-139.979
95.8749,-138.196,91.1935,-139.979
96.8009,-137.667,91.1935,-139.979
97.7315,-137.155,91.1935,-139.979
98.6911,-136.724,91.1935,-139.979
99.6777,-136.37,91.1935,-139.979
100.532,-136.092,91.1935,-139.979
101.527,-135.759,91.1935,-139.979
102.378,-135.468,91.1935,-139.979
103.516,-135.088,91.1935,-139.979
104.517,-134.769,91.1935,-139.979
105.521,-134.458,91.1935,-139.979
106.527,-134.15,91.1935,-139.979
107.533,-133.841,107.308,-134.209
108.539,-133.53,107.308,-134.209
109.519,-133.16,107.308,-134.209
110.589,-132.642,107.308,-134.209
111.489,-132.118,107.308,-134.209
112.484,-131.464,107.308,-134.209
113.23,-130.972,107.308,-134.209
114.251,-130.367,114.263,-130.651
115.162,-129.871,114.263,-130.651
116.16,-129.251,114.263,-130.651
116.971,-128.631,114.263,-130.651
117.735,-127.957,114.263,-130.651
118.584,-127.155,114.263,-130.651
119.344,-126.477,114.263,-130.651
120.255,-125.76,114.263,-130.651
121.067,-125.149,114.263,-130.651
121.966,-124.419,114.263,-130.651
122.718,-123.741,122.558,-123.779
123.445,-123.035,122.558,-123.779
124.215,-122.175,122.558,-123.779
124.909,-121.253,122.558,-123.779
125.382,-120.528,122.558,-123.779
125.894,-119.655,122.558,-123.779
126.447,-118.636,122.558,-123.779
126.848,-117.863,126.618,-118.159
127.296,-116.95,126.618,-118.159
127.662,-116.157,126.618,-118.159
128.064,-115.221,126.618,-118.159
128.429,-114.269,126.618,-118.159
128.792,-113.161,126.618,-118.159
129.025,-112.317,126.618,-118.159
129.284,-111.179,126.618,-118.159
129.487,-110.028,126.618,-118.159
129.621,-109.012,126.618,-118.159
129.728,-107.845,129.108,-108.669
129.792,-106.673,129.108,-108.669
129.811,-105.499,129.108,-108.669
129.79,-104.469,129.108,-108.669
129.749,-103.587,129.108,-108.669
129.676,-102.559,129.108,-108.669
129.561,-101.384,129.108,-108.669
129.434,-100.359,129.108,-108.669
129.285,-99.3346,129.128,-100.349
129.091,-98.1671,129.128,-100.349
128.889,-97.1507,129.128,-100.349
128.617,-95.9975,129.128,-100.349
128.351,-94.9946,129.128,-100.349
128.069,-93.9947,129.128,-100.349
127.775,-92.9975,129.128,-100.349
127.421,-91.8618,129.128,-100.349
127.097,-90.8718,129.128,-100.349
126.761,-89.8849,126.898,-89.959
126.414,-88.9008,126.898,-89.959
126.012,-87.7771,126.898,-89.959
125.707,-86.9347,126.898,-89.959
125.34,-85.9558,126.898,-89.959
124.955,-84.983,126.898,-89.959
124.555,-84.0154,126.898,-89.959
124.203,-83.1897,126.898,-89.959
123.779,-82.2305,126.898,-89.959
123.344,-81.2761,126.898,-89.959
122.896,-80.3265,126.898,-89.959
122.371,-79.2466,122.338,-79.979
121.902,-78.3059,122.338,-79.979
121.437,-77.3627,122.338,-79.979
120.984,-76.4128,122.338,-79.979
120.471,-75.3244,122.338,-79.979
120.016,-74.3748,122.338,-79.979
119.549,-73.4299,122.338,-79.979
119.072,-72.4894,122.338,-79.979
118.585,-71.553,122.338,-79.979
118.089,-70.6214,122.338,-79.979
117.581,-69.6951,122.338,-79.979
117.062,-68.774,117.208,-69.827
116.534,-67.8578,117.208,-69.827
116.013,-66.9373,117.208,-69.827
115.437,-65.8746,117.208,-69.827
115.007,-65.0754,117.208,-69.827
